,scale,background,sld,sld_solvent,radius_polar,radius_polar_pd,radius_polar_pd_n,radius_polar_pd_nsigma,radius_equatorial,radius_equatorial_pd,radius_equatorial_pd_n,radius_equatorial_pd_nsigma,theta,theta_pd,theta_pd_n,theta_pd_nsigma,phi,phi_pd,phi_pd_n,phi_pd_nsigma,up_frac_i,up_frac_f,up_angle,sld_M0,sld_mtheta,sld_mphi,sld_solvent_M0,sld_solvent_mtheta,sld_solvent_mphi,radius_polar_pd_type,radius_equatorial_pd_type,theta_pd_type,phi_pd_type
1293,0.7268890198025906,0.0008976360255004947,6.915421104361739,,962.3594570429799,0.15713137924037884,35.0,3.0,291.63504034874614,0.15518706569048651,35.0,3.0,60,0.1337153796834658,35.0,3.0,60,0.12993820937456244,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,uniform,gaussian
1294,0.39178652843915573,0.0005041923334172863,12.236159276274222,,962.3594570429799,0.11549527679234071,35.0,3.0,831.3720105462997,0.14007431260478906,35.0,3.0,60,0.11438058745489846,35.0,3.0,60,0.17355579020598125,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,rectangle,rectangle
1295,0.15517362374876664,5.899542530700639e-05,2.182946381696194,,962.3594570429799,0.018088013169310146,35.0,3.0,707.5197102131604,0.1498145595654032,35.0,3.0,60,0.03448971657358007,35.0,3.0,60,0.009897400228553656,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,rectangle,uniform
1296,0.6194380280432055,0.0003936903081714347,11.825923118102022,,962.3594570429799,0.16266692627960405,35.0,3.0,242.1681388679035,0.11551456454444829,35.0,3.0,60,0.19032067446095507,35.0,3.0,60,0.09108807785450163,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,gaussian,schulz
1297,0.17852880441162178,0.0006418555025084659,4.693128504649837,,962.3594570429799,0.07116653420391879,35.0,3.0,697.1093909653187,0.07249573255596697,35.0,3.0,60,0.0681039237783481,35.0,3.0,60,0.11202521268961013,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,uniform,rectangle
1298,0.19961906285569164,0.0006830923261294208,3.8462878553185407,,962.3594570429799,0.09923746680652888,35.0,3.0,888.4559774096143,0.00732857175744337,35.0,3.0,60,0.014404370879154516,35.0,3.0,60,0.04680252522063706,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,gaussian,uniform
1299,0.14673767623941414,0.000579104277793612,9.60360643152116,,962.3594570429799,0.04211435517987514,35.0,3.0,222.86157505946275,0.004404272137222165,35.0,3.0,60,0.10676882086249556,35.0,3.0,60,0.1881820835156462,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,gaussian,lognormal
1300,0.8281272515929832,0.0007017877287979875,13.25470021467207,,962.3594570429799,0.19409130734560037,35.0,3.0,229.58193731302967,0.0794950145597821,35.0,3.0,60,0.015145006125578099,35.0,3.0,60,0.13739289119236336,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,schulz,schulz
1301,0.0686443224859905,0.0002638342130719991,11.075874710253505,,962.3594570429799,0.08378160129396527,35.0,3.0,22.47994020765278,0.018538404067007155,35.0,3.0,60,0.12989693939676447,35.0,3.0,60,0.18770245304651445,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,uniform,rectangle
1302,0.9367982721730831,0.000895624377042322,11.325142688485398,,962.3594570429799,0.044577294220321396,35.0,3.0,118.56963030029723,0.10686228051232945,35.0,3.0,60,0.16945365433886891,35.0,3.0,60,0.07514697585175278,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,rectangle
1303,0.5828864756049413,0.00015226268862581472,14.445933126512285,,962.3594570429799,0.14824806331696477,35.0,3.0,572.9814707890679,0.11473830534723331,35.0,3.0,60,0.1699783978152305,35.0,3.0,60,0.19992206919660993,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,rectangle
1304,0.8711008459117163,0.0008383209668441281,8.137820255669029,,962.3594570429799,0.008285643130016252,35.0,3.0,467.4577718953827,0.18903129286944761,35.0,3.0,60,0.08373250791745508,35.0,3.0,60,0.08448070809393023,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,uniform,schulz
1305,0.8892883672613026,0.0008976976481827952,8.877543838419019,,962.3594570429799,0.03699413123612838,35.0,3.0,721.2508411014855,0.06970340914045117,35.0,3.0,60,0.18069320705468184,35.0,3.0,60,0.0023625767011588696,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,uniform
1306,0.428670402058998,0.0004424467976854559,13.702745849897164,,962.3594570429799,0.009258483606357327,35.0,3.0,107.1576625933028,0.006736646281925007,35.0,3.0,60,0.10524202717067757,35.0,3.0,60,0.05482406770716437,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,gaussian,uniform
1307,0.16643534324807052,0.0009535931202243591,14.014282198340014,,962.3594570429799,0.1667734455943768,35.0,3.0,336.25132396037674,0.16681236239639452,35.0,3.0,60,0.1079483065966957,35.0,3.0,60,0.18099776681840268,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,lognormal,uniform
1308,0.14535164250804777,0.0006491557495861295,8.606103985142909,,962.3594570429799,0.08958289916674884,35.0,3.0,600.2970008083056,0.16833341440009217,35.0,3.0,60,0.17043138258020873,35.0,3.0,60,0.16079643258892842,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,rectangle
1309,0.5033680349951372,0.000805972729712415,4.298978232384236,,962.3594570429799,0.06683231585828489,35.0,3.0,630.1481117640984,0.07236563997143573,35.0,3.0,60,0.08250520162034343,35.0,3.0,60,0.06135853368821609,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,lognormal,uniform
1310,0.5809424051714772,0.0002787247064166738,12.805401654023235,,962.3594570429799,0.0005297223330851253,35.0,3.0,50.6219964299493,0.1327158146804199,35.0,3.0,60,0.14616460021653882,35.0,3.0,60,0.16176257076148454,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,lognormal,lognormal
1311,0.16217090288785108,0.0006781975512583439,2.4217049824873405,,962.3594570429799,0.11651791736602209,35.0,3.0,807.5095494851055,0.052311115512939835,35.0,3.0,60,0.17812443645231513,35.0,3.0,60,0.16264909888451778,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,lognormal,schulz,lognormal
1312,0.028447985574460488,0.00016156990672936257,9.802692159721085,,962.3594570429799,0.09146505866827336,35.0,3.0,123.36445602444326,0.02749854191499539,35.0,3.0,60,0.15313216724647266,35.0,3.0,60,0.05770013582504026,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,lognormal
1313,0.5144996752677311,0.0003099808410556092,12.066141532521916,,962.3594570429799,0.04197977022237416,35.0,3.0,720.9961149618547,0.04643541828959546,35.0,3.0,60,0.028219760623511992,35.0,3.0,60,0.05807585787020586,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,gaussian,uniform
1314,0.5642735955588232,0.0004533470744575816,7.304964401954138,,962.3594570429799,0.023575189883421357,35.0,3.0,262.3635809002891,0.011061431171768166,35.0,3.0,60,0.07434814596330351,35.0,3.0,60,0.18069975152157863,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,gaussian,schulz,rectangle
1315,0.6854907653721242,0.000786108000034503,1.4567074617633013,,962.3594570429799,0.1767613689549371,35.0,3.0,774.8584094083529,0.08039647303717,35.0,3.0,60,0.17015250768098222,35.0,3.0,60,0.003909061731676378,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,uniform,rectangle
1316,0.17063548707780352,0.0008878540860827749,6.889765455357506,,962.3594570429799,0.14253593432951647,35.0,3.0,501.6727826517751,0.03173292761802349,35.0,3.0,60,0.08749981530919831,35.0,3.0,60,0.14043365420207735,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,lognormal,uniform,uniform
1317,0.6439043387937265,0.0004401115616955972,13.094945192736796,,962.3594570429799,0.08386701100440352,35.0,3.0,145.2176521376183,0.10828058354264568,35.0,3.0,60,0.1727169502309782,35.0,3.0,60,0.04851587652863401,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,gaussian,uniform
1318,0.1328679398347168,0.0003188372877109505,5.998883921757468,,962.3594570429799,0.11898109094655523,35.0,3.0,602.9727988773789,0.04569822287914398,35.0,3.0,60,0.006949090557366012,35.0,3.0,60,0.015420023804484352,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,gaussian,schulz
1319,0.8609968456539788,0.0008202445067131021,7.0869754157503895,,962.3594570429799,0.17721222253863309,35.0,3.0,541.5980838896188,0.02881841124947795,35.0,3.0,60,0.1089095248618549,35.0,3.0,60,0.10255297538719173,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,lognormal,lognormal
1320,0.7402035155845057,0.0002778150280188619,5.573464968825189,,962.3594570429799,0.07070918368293415,35.0,3.0,28.538886319452107,0.16483763083061245,35.0,3.0,60,0.11675861480497048,35.0,3.0,60,0.023075144124254866,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,gaussian,schulz
1321,0.7128683763923096,0.0007199748750435412,9.364108562194206,,962.3594570429799,0.11768176429170518,35.0,3.0,114.79277700942521,0.18055655610463717,35.0,3.0,60,0.00924865068404821,35.0,3.0,60,0.13426839141396638,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,rectangle,schulz
1322,0.5926724406888156,0.0005192983164740286,12.901971812767886,,962.3594570429799,0.16600124305054242,35.0,3.0,548.9877896360616,0.19649500108192264,35.0,3.0,60,0.16611212291518862,35.0,3.0,60,0.11712499476863676,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,rectangle,schulz
1323,0.040640562744852615,0.0009603826032816492,1.7818154222035298,,962.3594570429799,0.0031779108817084237,35.0,3.0,161.33921958265316,0.19959152749889755,35.0,3.0,60,0.11858361983340233,35.0,3.0,60,0.05351632763740302,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,rectangle,lognormal
1324,0.3511391577155055,0.0008465159355135997,5.086408418223732,,962.3594570429799,0.12517992921333473,35.0,3.0,301.79697591380676,0.08158655076044466,35.0,3.0,60,0.16442329375215722,35.0,3.0,60,0.018342556459497474,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,rectangle,schulz
1325,0.8617639914702984,0.000515447827397718,13.73561725142277,,962.3594570429799,0.19269214582301397,35.0,3.0,673.9418020686011,0.1447071475856934,35.0,3.0,60,0.07132224315891932,35.0,3.0,60,0.0650064455026457,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,gaussian,gaussian
1326,0.2635208932310442,0.000489925846013356,8.777021916034148,,962.3594570429799,0.010377524090772217,35.0,3.0,828.4557434807658,0.13755996208743726,35.0,3.0,60,0.1219668971832286,35.0,3.0,60,0.12655796670757277,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,schulz,gaussian
1327,0.3255633463967138,0.0009438574341821371,11.96784941180582,,962.3594570429799,0.15878484558467426,35.0,3.0,58.131509938517475,0.13387056704829967,35.0,3.0,60,0.06012924173238796,35.0,3.0,60,0.12390407357790197,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,uniform,schulz
1328,0.976990383485801,0.0007528650969622383,6.337182167576963,,962.3594570429799,0.1925704680744271,35.0,3.0,820.0736522138924,0.08506426917751152,35.0,3.0,60,0.14107872285267162,35.0,3.0,60,0.10593740698714847,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,lognormal,gaussian,gaussian
1329,0.4789807892653828,0.0007962114127592125,6.34581020930815,,962.3594570429799,0.026872698550620557,35.0,3.0,601.4290146039096,0.09654846644809159,35.0,3.0,60,0.025977910986521247,35.0,3.0,60,0.07872551074274792,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,gaussian
1330,0.4066488539188229,0.000616102737919489,1.451077212248728,,962.3594570429799,0.1874179911122753,35.0,3.0,8.633405326529147,0.1116828463790513,35.0,3.0,60,0.07626373883813026,35.0,3.0,60,0.1359211338375827,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,gaussian,schulz,gaussian
1331,0.12044438801111323,0.00011304753895765009,14.83625430426797,,962.3594570429799,0.16411255087047338,35.0,3.0,448.0566293773284,0.19633891542928375,35.0,3.0,60,0.006885552389840944,35.0,3.0,60,0.014852470014476739,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,gaussian
1332,0.09350553302406905,0.0003599210459272367,1.625866173380185,,962.3594570429799,0.07035801723141648,35.0,3.0,319.2053706899616,0.11568028943018804,35.0,3.0,60,0.10198916631452526,35.0,3.0,60,0.09872737630281428,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,uniform,schulz
1333,0.4293267760026811,0.0004179533169127465,5.549653317618127,,962.3594570429799,0.01783117757169992,35.0,3.0,231.62199550400882,0.11630268759125446,35.0,3.0,60,0.0946852617705396,35.0,3.0,60,0.10609978427419707,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,lognormal,uniform
1334,0.19083777402494573,0.0002898724948752983,9.567663916218175,,962.3594570429799,0.007280555352516815,35.0,3.0,161.22098524480487,0.04604107963677287,35.0,3.0,60,0.06087267588030579,35.0,3.0,60,0.028007258983459994,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,schulz,rectangle
1335,0.308736649366538,0.0002086824607787267,14.175386694656261,,962.3594570429799,0.14800356180884813,35.0,3.0,868.1372054638058,0.0403476339191095,35.0,3.0,60,0.08710561083415594,35.0,3.0,60,0.07887262424907726,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,rectangle,uniform
1336,0.19214810945745842,0.0002998918608260691,2.0769813489216524,,962.3594570429799,0.057226157701560657,35.0,3.0,775.3941159247223,0.11532802442488994,35.0,3.0,60,0.18731640953914527,35.0,3.0,60,0.02230030188734873,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,uniform,schulz
1337,0.7171378054533812,0.0007396420157980331,8.874464882368954,,962.3594570429799,0.1457157903640632,35.0,3.0,800.7260945125671,0.17554322577871462,35.0,3.0,60,0.02513295563318394,35.0,3.0,60,0.1344830223719162,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,rectangle,uniform,rectangle
1338,0.8384941135353263,0.0008417705222304162,2.205998256960839,,962.3594570429799,0.06044706629845756,35.0,3.0,605.5311983200329,0.03397833696063464,35.0,3.0,60,0.055919363038093396,35.0,3.0,60,0.04513961878732323,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,rectangle,lognormal
1339,0.8982497415987694,0.00031246463160564374,5.7315223985885435,,962.3594570429799,0.16662305280886458,35.0,3.0,897.369512789083,0.18628979340630725,35.0,3.0,60,0.14857262982006106,35.0,3.0,60,0.1408602450753262,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,rectangle,schulz,lognormal
1340,0.7596936292271228,1.224957539855056e-07,10.892363844862986,,962.3594570429799,0.08760941134418912,35.0,3.0,179.2080268689834,0.1473289004198438,35.0,3.0,60,0.13672817130252785,35.0,3.0,60,0.14420666557570377,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,uniform,gaussian
1341,0.9409211686333614,0.0006356688239237393,4.198498824457284,,962.3594570429799,0.13576411245373315,35.0,3.0,112.56087410487925,0.1940882838310066,35.0,3.0,60,0.11906817972757339,35.0,3.0,60,0.05891813008253382,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,schulz,lognormal
1342,0.9944333869189906,0.00030088643390926696,0.588496709511222,,962.3594570429799,0.09215184160953481,35.0,3.0,248.68445994253426,0.04431293149276721,35.0,3.0,60,0.15895474468187976,35.0,3.0,60,0.15372074941783387,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,gaussian,uniform
1343,0.5364680499406382,0.0006183752051406338,5.153923666020045,,962.3594570429799,0.16327156381402821,35.0,3.0,392.32515986917804,0.14861258422737156,35.0,3.0,60,0.08937271271476961,35.0,3.0,60,0.020159519250198477,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,gaussian,schulz
1344,0.9256823685811949,0.00096714139874521,2.7719987162829267,,962.3594570429799,0.17299931644292293,35.0,3.0,19.32571984049463,0.012087749799951975,35.0,3.0,60,0.04222695571763986,35.0,3.0,60,0.16353334892202298,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,uniform,uniform,uniform
1345,0.05607032695693992,0.0008612830506260938,0.567525478517748,,962.3594570429799,0.08507469356017701,35.0,3.0,589.1884794970628,0.0881831804668347,35.0,3.0,60,0.03367724026265691,35.0,3.0,60,0.0661972477039559,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,lognormal,uniform
1346,0.28234132061969974,5.4766950764419685e-05,5.220943571465647,,962.3594570429799,0.022416294537411896,35.0,3.0,831.9128655510003,0.013856407112016633,35.0,3.0,60,0.022643633477969296,35.0,3.0,60,0.08952044445948877,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,lognormal,rectangle
1347,0.11525313161792006,0.00035577838058583705,6.561061335320991,,962.3594570429799,0.19706726092669033,35.0,3.0,856.1516188931572,0.017766560179185653,35.0,3.0,60,0.07824756997245108,35.0,3.0,60,0.19495331776324523,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,schulz,rectangle,uniform
1348,0.33108928848347496,0.0005271094058991076,5.733469916419523,,962.3594570429799,0.106084662276578,35.0,3.0,853.8082576106482,0.04869110662345464,35.0,3.0,60,0.14780794350873008,35.0,3.0,60,0.17446012750420445,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,lognormal,schulz
1349,0.6195342652350447,0.0001534396017609544,11.843991921003326,,962.3594570429799,0.10266776829008205,35.0,3.0,522.6980416575354,0.10530886212855638,35.0,3.0,60,0.07544521062860517,35.0,3.0,60,0.02162762062931627,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,rectangle,lognormal
1350,0.5348450018713264,0.0007610926684988329,3.166553010859353,,962.3594570429799,0.023580372888840406,35.0,3.0,152.55015659597137,0.13827207501111932,35.0,3.0,60,0.09059541603874516,35.0,3.0,60,0.07945480033478508,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,schulz,schulz,uniform
1351,0.2719980268029457,0.0005424130693389291,8.028220446096158,,962.3594570429799,0.19658235160084075,35.0,3.0,76.39798227858098,0.016869130186688296,35.0,3.0,60,0.0633781519417604,35.0,3.0,60,0.129374933294014,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,schulz,lognormal
1352,0.2624610525062929,7.398515100217903e-05,11.009713541240066,,962.3594570429799,0.1574488165202802,35.0,3.0,652.2123185393707,0.1724678538618315,35.0,3.0,60,0.09722719774334412,35.0,3.0,60,0.15322188307214066,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,schulz
1353,0.37590613807977036,0.00036654638207324667,11.179866325761822,,962.3594570429799,0.03558728924580117,35.0,3.0,815.9659297186457,0.02331862788460817,35.0,3.0,60,0.0390995069193832,35.0,3.0,60,0.08208108979749949,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,uniform,schulz
1354,0.5005479642886909,3.055118552535067e-05,2.0810443516774497,,962.3594570429799,0.1838792176876664,35.0,3.0,244.564962618438,0.10332391567846921,35.0,3.0,60,0.05557168325249633,35.0,3.0,60,0.005652407106087165,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,lognormal,uniform,schulz
1355,0.142905747979315,0.0009969923049902108,9.35149286047301,,962.3594570429799,0.04089774878153729,35.0,3.0,10.09306423906164,0.08658813911152026,35.0,3.0,60,0.13168799332493217,35.0,3.0,60,0.16231952812695605,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,uniform,lognormal,rectangle
1356,0.6577401947640513,0.000745746116026683,11.356785607427048,,962.3594570429799,0.16246283594304306,35.0,3.0,561.5474914239558,0.004345401157313478,35.0,3.0,60,0.10418763844620799,35.0,3.0,60,0.03262112665959034,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,uniform,schulz,uniform
1357,0.19865427126998036,0.00017782776320184404,11.876285386417532,,962.3594570429799,0.10265502000057572,35.0,3.0,68.3061352141955,0.035352195531333265,35.0,3.0,60,0.07103491943028616,35.0,3.0,60,0.08451270765042458,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,schulz,lognormal,rectangle
1358,0.37023154344872544,0.0008611835331532284,3.432564131680035,,962.3594570429799,0.007525181576981544,35.0,3.0,525.6162359642195,0.04564396717391206,35.0,3.0,60,0.05635409213835241,35.0,3.0,60,0.03635206558453104,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,gaussian,gaussian
1359,0.9227331938795287,0.0009595481988477606,12.323766057786226,,962.3594570429799,0.15304256612518485,35.0,3.0,710.2307678112127,0.015314055422161132,35.0,3.0,60,0.1177859840989246,35.0,3.0,60,0.1705330278828894,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,rectangle,gaussian
1360,0.0026107120251033233,0.000885489301597842,2.098565862698737,,962.3594570429799,0.09239991042058988,35.0,3.0,243.81556010762955,0.19058316020233926,35.0,3.0,60,0.1252355962711452,35.0,3.0,60,0.18595439707721717,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,gaussian,uniform,gaussian
1361,0.6435535116421482,0.0007239089293493929,13.544137305329093,,962.3594570429799,0.1865975225146531,35.0,3.0,784.5328366524604,0.011303687556211008,35.0,3.0,60,0.1763470311842551,35.0,3.0,60,0.19138874156830865,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,schulz,rectangle,lognormal
1362,0.7527323667567466,0.0006644455531739215,2.007994633842677,,962.3594570429799,0.14712418405441044,35.0,3.0,315.0737092300007,0.07407269682545818,35.0,3.0,60,0.09094227526458887,35.0,3.0,60,0.043826410560439545,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,rectangle,rectangle,lognormal
1363,0.18097128716313293,0.0008316952983006894,1.204737250192947,,962.3594570429799,0.14685338579246765,35.0,3.0,400.044151408028,0.08778455716180006,35.0,3.0,60,0.167548206716397,35.0,3.0,60,0.04801027675571323,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,rectangle,rectangle
1364,0.229970841617953,0.0009413762875408757,6.102307202566999,,962.3594570429799,0.10478494453464303,35.0,3.0,10.964511231468599,0.15551507034543788,35.0,3.0,60,0.042974119837816696,35.0,3.0,60,0.19619784797290085,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,uniform,gaussian,rectangle
1365,0.729232691402518,0.0005572089342547775,7.834010324925856,,962.3594570429799,0.06792283867529961,35.0,3.0,733.0467259197327,0.09825094317998476,35.0,3.0,60,0.14009549733580937,35.0,3.0,60,0.1278090672785499,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,rectangle,gaussian,gaussian
1366,0.7313944654541484,0.00015427530538907682,12.005736359072987,,962.3594570429799,0.15354654801008427,35.0,3.0,521.6525088495712,0.09924990943856155,35.0,3.0,60,0.07604238675954589,35.0,3.0,60,0.03597351194961398,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,rectangle,rectangle,rectangle
1367,0.5258352255201425,0.00036537203019374034,14.543616437170785,,962.3594570429799,0.199506636453886,35.0,3.0,761.3429096888253,0.13711515476062935,35.0,3.0,60,0.03244593527495261,35.0,3.0,60,0.03508425441925576,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lognormal,lognormal,lognormal,uniform
1368,0.9614324030274342,0.0006451892954206606,6.027215661434326,,962.3594570429799,0.009412926901303199,35.0,3.0,933.1371638741527,0.11648814880198373,35.0,3.0,60,0.1532925584830748,35.0,3.0,60,0.14577953992797388,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,uniform,rectangle
1369,0.7599777361783662,0.0009664346576569848,11.168893287026728,,962.3594570429799,0.11029931685519041,35.0,3.0,767.888281386542,0.08556274968028699,35.0,3.0,60,0.017398912661257926,35.0,3.0,60,0.08575493124309486,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uniform,schulz,schulz,rectangle
1370,0.46216676084113295,0.0004620438497013826,11.307944689856521,,962.3594570429799,0.15606126585695132,35.0,3.0,121.58875366419065,0.006194049891580455,35.0,3.0,60,0.12311443658838511,35.0,3.0,60,0.061709633598725014,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,schulz,uniform,lognormal,schulz
1371,0.5746491934664854,0.0006038623229452818,12.419327275516418,,962.3594570429799,0.009456624119285406,35.0,3.0,711.2787159148265,0.054488508504230905,35.0,3.0,60,0.16830798265158753,35.0,3.0,60,0.03913941332712789,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaussian,gaussian,schulz,lognormal
